queryID;runtime;load
1;6,2;0.1194939702
2;0,14;0.003288625920
3;2,6;0.0548591802
4;2,2;0.06399162000
5;1,3;0.0297162558
6;0,5;0.009156393360
7;1,8;0.037880117184
8;0,7;0.01576016596
9;1,7;0.036521583684
10;1,7;0.034606513092
11;0,2;0.003981636342
12;1,3;0.02449053252
13;8,1;0.151155782880
14;0,4;0.0081509424
15;0,3;0.006659234010
16;1,1;0.026746489008
17;1,3;0.027910077720
18;1,7;0.03973441472
19;3,6;0.08206025982
20;1,2;0.025482076620
21;7,6;0.181116768560
22;0,7;0.017237360000
