queryID;runtime;load
1;6,2;0.12848814
2;0,14;0.0030170880
3;2,6;0.0548591802
4;2,2;0.059251500
5;1,3;0.0297162558
6;0,5;0.0090657360
7;1,8;0.0364231896
8;0,7;0.0143274236
9;1,7;0.0376511172
10;1,7;0.0323425356
11;0,2;0.0037562607
12;1,3;0.024248052
13;8,1;0.1558307040
14;0,4;0.00807024
15;0,3;0.0061093890
16;1,1;0.0252325368
17;1,3;0.0263302620
18;1,7;0.038206168
19;3,6;0.0746002362
20;1,2;0.0242686444
21;7,6;0.1990294160
22;0,7;0.0091759249
