queryID;runtime;load
1;6,2;0.16056
2;0,14;0.003963984001804916424
3;2,6;0
4;2,2;0.06505516063209323442
5;1,3;0.03372
6;0,5;0.01296
7;1,8;0.04656
8;0,7;0.01812
9;1,7;0.04404
10;1,7;0
11;0,2;0.00516
12;1,3;0.03372
13;8,1;0.20976
14;0,4;0.01083482889412315949376
15;0,3;0.0078
16;1,1;0.02844
17;1,3;0.0396902751676194229944
18;1,7;0
19;3,6;0.09324
20;1,2;0.0363302580955045821264
21;7,6;0.22660939156519886343052131423757371
22;0,7;0.018
